,4,8,12,16
100,0.5358499999999999,0.8560374999999999,0.9000125,0.910225
150,0.5594250000000001,0.8265749999999997,0.8949374999999999,0.9104374999999996
200,0.55335,0.8233499999999997,0.8922500000000001,0.9092499999999998
250,0.5425125000000001,0.8114874999999998,0.8824000000000001,0.9088124999999999
300,0.5691875000000001,0.8170750000000002,0.8863499999999997,0.906075
