,4,8,12,16
100,0.5158600000000001,0.7728899999999999,0.8507925000000001,0.8717225000000003
150,0.544875,0.6820824999999998,0.8216449999999998,0.86244
200,0.47818750000000004,0.5902,0.7794774999999999,0.8477974999999999
250,0.49097749999999996,0.5918675,0.7641124999999999,0.8270025000000001
300,0.48287250000000004,0.5251475,0.716515,0.8033875
