,4,8,12,16
100,0.15774500000000002,0.6011025,0.8131825000000001,0.8679275000000001
150,0.2187525,0.4244224999999999,0.7025875,0.85085
200,0.13440500000000002,0.48038499999999995,0.6276,0.7765675000000002
250,0.11659250000000002,0.2688750000000001,0.6887125000000001,0.72481
300,0.12458499999999999,0.48861,0.69492,0.666945
