,4,8,12,16
100,1.1746075600385666,0.39284852142844884,0.3592336518849645,0.33334170061562746
150,1.0963044047355652,0.39525318614074156,0.3457747265057904,0.32939640329352443
200,0.9352939879042761,0.39694759060229573,0.3488004451138633,0.3296229895417179
250,1.290341715131487,0.3925789049054895,0.3534491352683732,0.34232689260372096
300,1.1971507546731406,0.40076841861009604,0.3557710311881133,0.338467206241829
