,4,8,12,16
100,2.2897212467874795,1.5469812679461072,0.6439723625012806,0.3873636155724526
150,2.186400806290763,1.8050993528366093,1.1226035472495215,0.4747305795082024
200,2.299826178414481,1.7032145763380189,1.4721987830059873,0.7522450474160058
250,2.2990568395342144,2.129996070419039,1.2952422451121464,1.0342401251963207
300,2.300493850026812,1.5871283462047578,1.2590976131728717,1.3469650185108182
