,4,8,12,16,20
100,0.7693749999999999,0.9279166666666667,0.9570125,0.9654874999999998,0.9666125000000001
150,0.7394041666666668,0.9287083333333335,0.9575249999999998,0.9668666666666667,0.9691833333333333
200,0.7562333333333333,0.9273958333333333,0.9565374999999999,0.9654625000000001,0.9721416666666667
250,0.7594708333333335,0.9287166666666666,0.9529041666666668,0.9645624999999999,0.9690541666666668
300,0.7309375000000001,0.9264916666666666,0.9516500000000001,0.9642583333333334,0.9715291666666668
