,4,8,12,16
100,2.183589397975376,1.401431672658239,0.655222821363381,0.5223929581344129
150,2.2017715047427586,1.8003090886047908,1.007480856691088,0.5602173061115402
200,2.2262347968646456,2.0185284580503193,1.297203110422407,0.732534432717732
250,2.2340461858340666,2.09015859573228,1.4635867032323566,0.9479654700074877
300,2.230676445824759,2.15427948812076,1.6559317383084982,1.1471048923049654
