,4,8,12,16
100,1.280006341934204,0.4021329491691931,0.3513272736221552,0.33012868421418323
150,1.4312881214278081,0.4423049656833921,0.35764647810586875,0.32787361628775086
200,1.5139757055895666,0.41330340302416246,0.35923327038862873,0.3372655247684036
250,1.232540710909026,0.49266710447413564,0.35727715885532746,0.33917634282793313
300,1.3331868290901179,0.43563934470926,0.36120602422526915,0.33537677512637204
