,4,8,12,16
100,0.7350625,0.8835999999999999,0.9059750000000002,0.9138624999999999
150,0.6486749999999998,0.8858125000000001,0.9045500000000003,0.9122874999999998
200,0.6870375,0.8835000000000001,0.9067124999999997,0.9146749999999999
250,0.6618624999999999,0.8805125000000001,0.903275,0.9126374999999999
300,0.6487874999999999,0.8815750000000001,0.9014999999999997,0.9108624999999999
