,4,8,12,16
100,0.6444458333333334,0.8176541666666667,0.8525,0.8645208333333333
150,0.6106333333333334,0.7664958333333333,0.8487208333333335,0.8638
200,0.585225,0.7495999999999999,0.8312000000000002,0.8605083333333333
250,0.5557333333333333,0.6931333333333334,0.8060833333333332,0.8550416666666665
300,0.5290916666666666,0.6720208333333334,0.7785833333333333,0.8442999999999999
