,4,8,12,16
100,0.21633749999999996,0.8586375,0.9504999999999998,0.9645375
150,0.1578625,0.8758000000000002,0.9433499999999998,0.9670125
200,0.1378,0.8320749999999998,0.9441125000000004,0.9619500000000001
250,0.1589875,0.8599625000000002,0.9471124999999998,0.9614375000000002
300,0.1708,0.8497624999999998,0.9408249999999999,0.9586875000000004
