,4,8,12,16
100,2.290494863986969,0.45088543004223275,0.17652250319985402,0.13791637136600912
150,2.292945101942335,0.4413627518287728,0.19636790556034872,0.1271940160722339
200,2.287256049088069,0.5482250168068067,0.19767019833305052,0.14276282810572805
250,2.293775578226361,0.4665718331720147,0.1851791099139623,0.14217126941840563
300,2.2959182902744844,0.5023814041061061,0.22004503944622616,0.15692248327790626
