,4,8,12,16,20
100,0.8585070743589173,0.24998295729181597,0.1608372777363374,0.13035873266092193,0.12330121524609805
150,0.9126517955178306,0.24425455777772836,0.16051997176327165,0.1279394429438703,0.11649547587459286
200,0.869249905589081,0.24866510481085805,0.16744302328010754,0.1350456900397936,0.11555023266135582
250,0.8833392193771543,0.24974547824955412,0.17685932417178438,0.13584632138810343,0.12154657103320847
300,0.9412939790742738,0.24822619074778185,0.17615341651253402,0.13682973748494293,0.11415464334112284
