,4,8,12,16
100,2.2993477144922525,2.2677437694413323,0.6300813824108669,0.37125841017280303
150,2.300363331454141,2.2979966351645333,1.139539643236569,0.4700362810790539
200,2.301521164349147,2.300364757742201,1.9883504603930882,0.7569761511257717
250,2.3006706199646,2.299710983685085,2.290837069715772,0.9743479324579238
300,2.3012117503711154,2.2990777821540833,2.297403820037842,1.4763197923217501
